country_ioc,average,win_num,name
ALG,13.714285714285714,78,Ines Ibbou                                                            
ARG,33.386861313868614,211,Facundo Bagnis                                                        
ARG,33.386861313868614,48,Stephanie Mariel Petit                                                
ARG,33.386861313868614,83,Pedro Cachin                                                          
ARG,33.386861313868614,94,Juan Martin del Potro                                                 
ARG,33.386861313868614,123,Andrea Collarini                                                      
ARG,33.386861313868614,114,Carlos Berlocq                                                        
ARG,33.386861313868614,184,Diego Schwartzman                                                     
ARG,33.386861313868614,110,Leonardo Mayer                                                        
ARG,33.386861313868614,157,Guido Andreozzi                                                       
ARG,33.386861313868614,37,Martina Capurro Taborda                                               
ARG,33.386861313868614,72,Tomas Martin Etcheverry                                               
ARG,33.386861313868614,54,Camilo Ugo Carabelli                                                  
ARG,33.386861313868614,46,Melany Solange Krywoj                                                 
ARG,33.386861313868614,125,Guido Pella                                                           
ARG,33.386861313868614,55,Maximo Gonzalez                                                       
ARG,33.386861313868614,50,Eugenia Ganga                                                         
ARG,33.386861313868614,172,Federico Coria                                                        
ARG,33.386861313868614,134,Renzo Olivo                                                           
ARG,33.386861313868614,42,Sofia Luini                                                           
ARG,33.386861313868614,109,Catalina Pella                                                        
ARG,33.386861313868614,68,Facundo Mena                                                          
ARG,33.386861313868614,113,Victoria Bosio                                                        
ARG,33.386861313868614,130,Marco Trungelliti                                                     
ARG,33.386861313868614,82,Horacio Zeballos                                                      
ARG,33.386861313868614,50,Guillermina Naya                                                      
ARG,33.386861313868614,109,Nicolas Kicker                                                        
ARG,33.386861313868614,36,Juan Manuel Cerundolo                                                 
ARG,33.386861313868614,162,Federico Delbonis                                                     
ARG,33.386861313868614,70,Francisco Cerundolo                                                   
ARG,33.386861313868614,81,Julieta Lara Estable                                                  
ARG,33.386861313868614,159,Nadia Podoroska                                                       
ARG,33.386861313868614,47,Jazmin Ortenzi                                                        
ARG,33.386861313868614,36,Sebastian Baez                                                        
ARG,33.386861313868614,74,Facundo Arguello                                                      
ARG,33.386861313868614,63,Juan Pablo Ficovich                                                   
ARG,33.386861313868614,163,Juan Ignacio Londero                                                  
ARG,33.386861313868614,60,Carla Lucero                                                          
ARG,33.386861313868614,119,Paula Ormaechea                                                       
ARG,33.386861313868614,42,Guadalupe Perez Rojas                                                 
ARG,33.386861313868614,79,Agustin Velotti                                                       
ARG,33.386861313868614,93,Maria Lourdes Carle                                                   
ARG,33.386861313868614,35,Juan Pablo Paz                                                        
ARM,17.333333333333332,49,Ani Amiraghyan                                                        
AUS,28.818181818181817,41,Olivia Gadecki                                                        
AUS,28.818181818181817,33,Tammi Patterson                                                       
AUS,28.818181818181817,91,Nick Kyrgios                                                          
AUS,28.818181818181817,84,Christopher O'Connell                                                 
AUS,28.818181818181817,66,Abbie Myers                                                           
AUS,28.818181818181817,99,Naiktha Bains                                                         
AUS,28.818181818181817,33,Harry Bourchier                                                       
AUS,28.818181818181817,88,Marinko Matosevic                                                     
AUS,28.818181818181817,37,Matthew Barton                                                        
AUS,28.818181818181817,81,Samantha Stosur                                                       
AUS,28.818181818181817,104,Max Purcell                                                           
AUS,28.818181818181817,191,Jordan Thompson                                                       
AUS,28.818181818181817,39,Bradley Mousley                                                       
AUS,28.818181818181817,55,Maverick Banes                                                        
AUS,28.818181818181817,114,Matthew Ebden                                                         
AUS,28.818181818181817,100,John Patrick Smith                                                    
AUS,28.818181818181817,34,Jacob Grills                                                          
AUS,28.818181818181817,104,Astra Sharma                                                          
AUS,28.818181818181817,110,Akira Santillan                                                       
AUS,28.818181818181817,144,John Millman                                                          
AUS,28.818181818181817,56,Storm Sanders                                                         
AUS,28.818181818181817,33,Kimberly Birrell                                                      
AUS,28.818181818181817,85,Ellen Perez                                                           
AUS,28.818181818181817,122,Alexei Popyrin                                                        
AUS,28.818181818181817,46,Andrew Whittington                                                    
AUS,28.818181818181817,62,Zoe Hives                                                             
AUS,28.818181818181817,41,Alexandra Bozovic                                                     
AUS,28.818181818181817,134,James Duckworth                                                       
AUS,28.818181818181817,128,Alex Bolt                                                             
AUS,28.818181818181817,103,Lizette Cabrera                                                       
AUS,28.818181818181817,134,Ashleigh Barty                                                        
AUS,28.818181818181817,75,Brydan Klein                                                          
AUS,28.818181818181817,36,Belinda Woolcock                                                      
AUS,28.818181818181817,91,Luke Saville                                                          
AUS,28.818181818181817,72,Jaimee Fourlis                                                        
AUS,28.818181818181817,39,Sara Tomic                                                            
AUS,28.818181818181817,109,Marc Polmans                                                          
AUS,28.818181818181817,101,Destanee Aiava                                                        
AUS,28.818181818181817,157,Alex De Minaur                                                        
AUS,28.818181818181817,50,Alison Bai                                                            
AUS,28.818181818181817,54,Dayne Kelly                                                           
AUS,28.818181818181817,124,Seone Mendez                                                          
AUS,28.818181818181817,59,Olivia Tjandramulia                                                   
AUS,28.818181818181817,75,Bernard Tomic                                                         
AUS,28.818181818181817,46,Jelena Stojanovic                                                     
AUS,28.818181818181817,90,Isabelle Wallace                                                      
AUS,28.818181818181817,86,Jason Kubler                                                          
AUS,28.818181818181817,81,Daria Gavrilova                                                       
AUS,28.818181818181817,101,Olivia Rogowska                                                       
AUS,28.818181818181817,31,Blake Mott                                                            
AUS,28.818181818181817,93,Aleksandar Vukic                                                      
AUS,28.818181818181817,42,Kaylah Mcphee                                                         
AUS,28.818181818181817,90,Maddison Inglis                                                       
AUS,28.818181818181817,98,Ajla Tomljanovic                                                      
AUS,28.818181818181817,60,Andrew Harris                                                         
AUS,28.818181818181817,31,Alexandra Osborne                                                     
AUS,28.818181818181817,68,Thanasi Kokkinakis                                                    
AUS,28.818181818181817,89,Priscilla Hon                                                         
AUS,28.818181818181817,40,Sam Groth                                                             
AUT,33.684210526315788,94,Lucas Miedler                                                         
AUT,33.684210526315788,176,Barbara Haas                                                          
AUT,33.684210526315788,77,Mira Antonitsch                                                       
AUT,33.684210526315788,41,Sinja Kraus                                                           
AUT,33.684210526315788,42,Jurgen Melzer                                                         
AUT,33.684210526315788,44,Marlies Szupper                                                       
AUT,33.684210526315788,124,Sebastian Ofner                                                       
AUT,33.684210526315788,111,Melanie Klaffner                                                      
AUT,33.684210526315788,120,Dennis Novak                                                          
AUT,33.684210526315788,54,Pia Konig                                                             
AUT,33.684210526315788,48,Maximilian Neuchrist                                                  
AUT,33.684210526315788,182,Dominic Thiem                                                         
AUT,33.684210526315788,54,Tamira Paszek                                                         
AUT,33.684210526315788,180,Julia Grabher                                                         
AUT,33.684210526315788,111,Gerald Melzer                                                         
AUT,33.684210526315788,106,Jurij Rodionov                                                        
BAH,4,13,Kerrie Cartwright                                                     
BAR,27.5,107,Darian King                                                           
BDI,19,52,Sada Nahimana                                                         
BEL,42.213333333333331,113,Ysaline Bonaventure                                                   
BEL,42.213333333333331,142,Greetje Minnen                                                        
BEL,42.213333333333331,89,Yanina Wickmayer                                                      
BEL,42.213333333333331,120,Kimberley Zimmermann                                                  
BEL,42.213333333333331,58,Britt Geukens                                                         
BEL,42.213333333333331,132,Helene Scholsen                                                       
BEL,42.213333333333331,47,Catherine Chantraine                                                  
BEL,42.213333333333331,141,Marie Benoit                                                          
BEL,42.213333333333331,84,Joris De Loore                                                        
BEL,42.213333333333331,112,Magali Kempen                                                         
BEL,42.213333333333331,158,Kimmer Coppejans                                                      
BEL,42.213333333333331,56,Margaux Bovy                                                          
BEL,42.213333333333331,127,Alison Van Uytvanck                                                   
BEL,42.213333333333331,134,Ruben Bemelmans                                                       
BEL,42.213333333333331,138,Eliessa Vanlangendonck                                                
BEL,42.213333333333331,45,Klaartje Liebens                                                      
BEL,42.213333333333331,101,Kirsten Flipkens                                                      
BEL,42.213333333333331,49,Zizou Bergs                                                           
BEL,42.213333333333331,161,David Goffin                                                          
BEL,42.213333333333331,76,Lara Salden                                                           
BEL,42.213333333333331,99,Steve Darcis                                                          
BEL,42.213333333333331,174,Elise Mertens                                                         
BEL,42.213333333333331,50,Elyne Boeykens                                                        
BEL,42.213333333333331,116,Arthur De Greef                                                       
BEL,42.213333333333331,65,Deborah Kerfs                                                         
BIH,47.111111111111114,113,Dea Herdzelas                                                         
BIH,47.111111111111114,82,Jelena Simic                                                          
BIH,47.111111111111114,76,Aldin Setkic                                                          
BIH,47.111111111111114,166,Damir Dzumhur                                                         
BIH,47.111111111111114,52,Tomislav Brkic                                                        
BIH,47.111111111111114,105,Nefisa Berberovic                                                     
BIH,47.111111111111114,135,Mirza Basic                                                           
BLR,38.020000000000003,109,Vera Lapko                                                            
BLR,38.020000000000003,104,Aliaksandra Sasnovich                                                 
BLR,38.020000000000003,63,Victoria Azarenka                                                     
BLR,38.020000000000003,51,Ilona Kremen                                                          
BLR,38.020000000000003,61,Sadafmoh Tolibova                                                     
BLR,38.020000000000003,83,Shalimar Talbi                                                        
BLR,38.020000000000003,113,Uladzimir Ignatik                                                     
BLR,38.020000000000003,74,Sviatlana Pirazhenka                                                  
BLR,38.020000000000003,91,Olga Govortsova                                                       
BLR,38.020000000000003,179,Aryna Sabalenka                                                       
BLR,38.020000000000003,87,Iryna Shymanovich                                                     
BLR,38.020000000000003,113,Yuliya Hatouka                                                        
BLR,38.020000000000003,148,Egor Gerasimov                                                        
BLR,38.020000000000003,90,Anna Kubareva                                                         
BLR,38.020000000000003,190,Ilya Ivashka                                                          
BOL,15.315789473684211,124,Hugo Dellien                                                          
BOL,15.315789473684211,24,Federico Zeballos                                                     
BOL,15.315789473684211,108,Noelia Zeballos                                                       
BRA,25.504950495049506,67,Ingrid Gamarra Martins                                                
BRA,25.504950495049506,48,Felipe Meligeni Rodrigues Alves                                       
BRA,25.504950495049506,77,Paula Cristina Goncalves                                              
BRA,25.504950495049506,195,Thiago Monteiro                                                       
BRA,25.504950495049506,55,Teliana Pereira                                                       
BRA,25.504950495049506,34,Andre Ghem                                                            
BRA,25.504950495049506,135,Rogerio Dutra Silva                                                   
BRA,25.504950495049506,64,Thiago Seyboth Wild                                                   
BRA,25.504950495049506,31,Caio Zampieri                                                         
BRA,25.504950495049506,47,Orlando Luz                                                           
BRA,25.504950495049506,98,Thomaz Bellucci                                                       
BRA,25.504950495049506,102,Nathaly Kurata                                                        
BRA,25.504950495049506,35,Rebeca Pereira                                                        
BRA,25.504950495049506,114,Laura Pigossi                                                         
BRA,25.504950495049506,146,Beatriz Haddad Maia                                                   
BRA,25.504950495049506,113,Thai Sa Grana Pedretti                                                
BRA,25.504950495049506,30,Luisa Stefani                                                         
BRA,25.504950495049506,82,Joao Menezes                                                          
BRA,25.504950495049506,62,Eduarda Piai                                                          
BRA,25.504950495049506,87,Joao Souza                                                            
BRA,25.504950495049506,136,Gabriela Ce                                                           
BRA,25.504950495049506,176,Carolina Meligeni Rodrigues Alves                                     
BRA,25.504950495049506,60,Joao Pedro Sorgi                                                      
BRA,25.504950495049506,77,Pedro Sakamoto                                                        
BRA,25.504950495049506,124,Guilherme Clezar                                                      
BUL,37.704545454545453,101,Aleksandrina Naydenova                                                
BUL,37.704545454545453,69,Gergana Topalova                                                      
BUL,37.704545454545453,92,Julia Terziyska                                                       
BUL,37.704545454545453,140,Elitsa Kostova                                                        
BUL,37.704545454545453,150,Julia Stamatova                                                       
BUL,37.704545454545453,127,Dia Evtimova                                                          
BUL,37.704545454545453,83,Petia Arshinkova                                                      
BUL,37.704545454545453,90,Dimitar Kuzmanov                                                      
BUL,37.704545454545453,200,Isabella Shinikova                                                    
BUL,37.704545454545453,120,Grigor Dimitrov                                                       
BUL,37.704545454545453,40,Tsvetana Pironkova                                                    
BUL,37.704545454545453,172,Viktoriya Tomova                                                      
BUL,37.704545454545453,81,Ani Vangelova                                                         
CAN,24.363636363636363,30,Alexis Galarneau                                                      
CAN,24.363636363636363,115,Bianca Andreescu                                                      
CAN,24.363636363636363,34,Aleksandra Wozniak                                                    
CAN,24.363636363636363,90,Katherine Sebov                                                       
CAN,24.363636363636363,27,Stacey Fung                                                           
CAN,24.363636363636363,79,Eugenie Bouchard                                                      
CAN,24.363636363636363,117,Brayden Schnur                                                        
CAN,24.363636363636363,86,Carol Zhao                                                            
CAN,24.363636363636363,47,Leylah Annie Fernandez                                                
CAN,24.363636363636363,158,Denis Shapovalov                                                      
CAN,24.363636363636363,73,Filip Peliwo                                                          
CAN,24.363636363636363,30,Gabriela Dabrowski                                                    
CAN,24.363636363636363,72,Rebecca Marino                                                        
CAN,24.363636363636363,154,Peter Polansky                                                        
CAN,24.363636363636363,115,Milos Raonic                                                          
CAN,24.363636363636363,144,Vasek Pospisil                                                        
CAN,24.363636363636363,124,Steven Diez                                                           
CAN,24.363636363636363,45,Petra Januskova                                                       
CAN,24.363636363636363,89,Francoise Abanda                                                      
CAN,24.363636363636363,49,Frank Dancevic                                                        
CAN,24.363636363636363,160,Felix Auger Aliassime                                                 
CHI,40,160,Barbara Gatica                                                        
CHI,40,55,Gonzalo Lama                                                          
CHI,40,198,Fernanda Brito                                                        
CHI,40,166,Cristian Garin                                                        
CHI,40,60,Ivania Martinich                                                      
CHI,40,106,Marcelo Tomas Barrios Vera                                            
CHI,40,134,Daniela Seguel                                                        
CHI,40,161,Nicolas Jarry                                                         
CHI,40,71,Alejandro Tabilo                                                      
CHN,27.72972972972973,95,Shuai Peng                                                            
CHN,27.72972972972973,30,Zhaoxuan Yang                                                         
CHN,27.72972972972973,67,Xinyu Gao                                                             
CHN,27.72972972972973,68,Hanyu Guo                                                             
CHN,27.72972972972973,45,Ying Zhang                                                            
CHN,27.72972972972973,69,Zhizhen Zhang                                                         
CHN,27.72972972972973,135,Jia Jing Lu                                                           
CHN,27.72972972972973,39,Meiqi Guo                                                             
CHN,27.72972972972973,145,Shuai Zhang                                                           
CHN,27.72972972972973,44,Wushuang Zheng                                                        
CHN,27.72972972972973,88,Xiaodi You                                                            
CHN,27.72972972972973,124,Fangzhou Liu                                                          
CHN,27.72972972972973,69,Xiyu Wang                                                             
CHN,27.72972972972973,33,Zhuoma Ni Ma                                                          
CHN,27.72972972972973,80,Jing Jing Lu                                                          
CHN,27.72972972972973,46,Jiaxi Lu                                                              
CHN,27.72972972972973,155,Lin Zhu                                                               
CHN,27.72972972972973,131,Qiang Wang                                                            
CHN,27.72972972972973,64,Ying Ying Duan                                                        
CHN,27.72972972972973,73,Chang Liu                                                             
CHN,27.72972972972973,78,Shilin Xu                                                             
CHN,27.72972972972973,36,Dan Ni Wang                                                           
CHN,27.72972972972973,72,Yuxuan Zhang                                                          
CHN,27.72972972972973,105,Yafan Wang                                                            
CHN,27.72972972972973,47,Ziyue Sun                                                             
CHN,27.72972972972973,30,Siqi Cao                                                              
CHN,27.72972972972973,133,Fang Ying Xun                                                         
CHN,27.72972972972973,58,Qinwen Zheng                                                          
CHN,27.72972972972973,47,Ao Gai                                                                
CHN,27.72972972972973,41,Shanshan Guo                                                          
CHN,27.72972972972973,55,Ye Xin Ma                                                             
CHN,27.72972972972973,29,Zihao Xia                                                             
CHN,27.72972972972973,38,Meiling Wang                                                          
